DATE,DAY,MONTH,YEAR,Well,i,j,k,X,Y,Z,t,BWSAT
12/31/1970,31,12,1970,VW19,42,22,1,711500,6003500,2215,1,0.15
12/31/1970,31,12,1970,VW19,42,22,2,711500,6003500,2237,1,0.15
12/31/1970,31,12,1970,VW19,42,22,3,711500,6003500,2259,1,0.16
12/31/1970,31,12,1970,VW19,42,22,4,711500,6003500,2290,1,1.00
12/31/1970,31,12,1970,VW19,42,22,5,711500,6003500,2330,1,1.00
12/31/1970,31,12,1970,VW19,42,22,6,711500,6003500,2370,1,1.00
12/31/1970,31,12,1970,VW2,25,10,1,660500,6027500,2121,1,0.15
12/31/1970,31,12,1970,VW2,25,10,2,660500,6027500,2146,1,0.15
12/31/1970,31,12,1970,VW2,25,10,3,660500,6027500,2181,1,0.15
12/31/1970,31,12,1970,VW2,25,10,4,660500,6027500,2224,1,0.15
12/31/1970,31,12,1970,VW2,25,10,5,660500,6027500,2265,1,0.19
12/31/1970,31,12,1970,VW2,25,10,6,660500,6027500,2296,1,0.99
12/31/1970,31,12,1970,VW20,38,22,1,699500,6003500,2164,1,0.15
12/31/1970,31,12,1970,VW20,38,22,2,699500,6003500,2187,1,0.15
12/31/1970,31,12,1970,VW20,38,22,3,699500,6003500,2219,1,0.15
12/31/1970,31,12,1970,VW20,38,22,4,699500,6003500,2258,1,0.16
12/31/1970,31,12,1970,VW20,38,22,5,699500,6003500,2300,1,1.00
12/31/1970,31,12,1970,VW20,38,22,6,699500,6003500,2337,1,1.00
12/31/1970,31,12,1970,VW21,34,22,1,687500,6003500,2126,1,0.15
12/31/1970,31,12,1970,VW21,34,22,2,687500,6003500,2152,1,0.15
12/31/1970,31,12,1970,VW21,34,22,3,687500,6003500,2187,1,0.15
12/31/1970,31,12,1970,VW21,34,22,4,687500,6003500,2229,1,0.15
12/31/1970,31,12,1970,VW21,34,22,5,687500,6003500,2268,1,0.22
12/31/1970,31,12,1970,VW21,34,22,6,687500,6003500,2295,1,0.99
12/31/1970,31,12,1970,VW22,39,27,1,702500,5993500,2177,1,0.15
12/31/1970,31,12,1970,VW22,39,27,2,702500,5993500,2196,1,0.15
12/31/1970,31,12,1970,VW22,39,27,3,702500,5993500,2225,1,0.15
12/31/1970,31,12,1970,VW22,39,27,4,702500,5993500,2260,1,0.17
12/31/1970,31,12,1970,VW22,39,27,5,702500,5993500,2301,1,1.00
12/31/1970,31,12,1970,VW22,39,27,6,702500,5993500,2340,1,1.00
12/31/1970,31,12,1970,VW23,34,33,1,687500,5981500,2158,1,0.15
12/31/1970,31,12,1970,VW23,34,33,2,687500,5981500,2185,1,0.15
12/31/1970,31,12,1970,VW23,34,33,3,687500,5981500,2220,1,0.15
12/31/1970,31,12,1970,VW23,34,33,4,687500,5981500,2262,1,0.16
12/31/1970,31,12,1970,VW23,34,33,5,687500,5981500,2305,1,1.00
12/31/1970,31,12,1970,VW23,34,33,6,687500,5981500,2342,1,1.00
12/31/1970,31,12,1970,VW24,30,31,1,675500,5985500,2137,1,0.15
12/31/1970,31,12,1970,VW24,30,31,2,675500,5985500,2165,1,0.15
12/31/1970,31,12,1970,VW24,30,31,3,675500,5985500,2200,1,0.15
12/31/1970,31,12,1970,VW24,30,31,4,675500,5985500,2242,1,0.16
12/31/1970,31,12,1970,VW24,30,31,5,675500,5985500,2284,1,1.00
12/31/1970,31,12,1970,VW24,30,31,6,675500,5985500,2318,1,1.00
12/31/1970,31,12,1970,VW25,27,28,1,666500,5991500,2125,1,0.15
12/31/1970,31,12,1970,VW25,27,28,2,666500,5991500,2150,1,0.15
12/31/1970,31,12,1970,VW25,27,28,3,666500,5991500,2185,1,0.15
12/31/1970,31,12,1970,VW25,27,28,4,666500,5991500,2219,1,0.15
12/31/1970,31,12,1970,VW25,27,28,5,666500,5991500,2236,1,0.19
12/31/1970,31,12,1970,VW25,27,28,6,666500,5991500,2238,1,0.21
12/31/1970,31,12,1970,VW26,22,27,1,651500,5993500,2126,1,0.15
12/31/1970,31,12,1970,VW26,22,27,2,651500,5993500,2153,1,0.15
12/31/1970,31,12,1970,VW26,22,27,3,651500,5993500,2188,1,0.15
12/31/1970,31,12,1970,VW26,22,27,4,651500,5993500,2230,1,0.15
12/31/1970,31,12,1970,VW26,22,27,5,651500,5993500,2263,1,0.19
12/31/1970,31,12,1970,VW26,22,27,6,651500,5993500,2279,1,0.93
12/31/1970,31,12,1970,VW27,30,33,1,675500,5981500,2144,1,0.15
12/31/1970,31,12,1970,VW27,30,33,2,675500,5981500,2171,1,0.15
12/31/1970,31,12,1970,VW27,30,33,3,675500,5981500,2206,1,0.15
12/31/1970,31,12,1970,VW27,30,33,4,675500,5981500,2249,1,0.16
12/31/1970,31,12,1970,VW27,30,33,5,675500,5981500,2291,1,1.00
12/31/1970,31,12,1970,VW27,30,33,6,675500,5981500,2325,1,1.00
12/31/1970,31,12,1970,VW28,24,32,1,657500,5983500,2139,1,0.15
12/31/1970,31,12,1970,VW28,24,32,2,657500,5983500,2167,1,0.15
12/31/1970,31,12,1970,VW28,24,32,3,657500,5983500,2202,1,0.15
12/31/1970,31,12,1970,VW28,24,32,4,657500,5983500,2245,1,0.15
12/31/1970,31,12,1970,VW28,24,32,5,657500,5983500,2287,1,1.00
12/31/1970,31,12,1970,VW28,24,32,6,657500,5983500,2320,1,1.00
12/31/1970,31,12,1970,VW29,23,37,1,654500,5973500,2197,1,0.15
12/31/1970,31,12,1970,VW29,23,37,2,654500,5973500,2226,1,0.15
12/31/1970,31,12,1970,VW29,23,37,3,654500,5973500,2257,1,0.16
12/31/1970,31,12,1970,VW29,23,37,4,654500,5973500,2293,1,1.00
12/31/1970,31,12,1970,VW29,23,37,5,654500,5973500,2333,1,1.00
12/31/1970,31,12,1970,VW29,23,37,6,654500,5973500,2372,1,1.00
12/31/1970,31,12,1970,VW3,21,16,1,648500,6015500,2119,1,0.15
12/31/1970,31,12,1970,VW3,21,16,2,648500,6015500,2143,1,0.15
12/31/1970,31,12,1970,VW3,21,16,3,648500,6015500,2178,1,0.15
12/31/1970,31,12,1970,VW3,21,16,4,648500,6015500,2219,1,0.15
12/31/1970,31,12,1970,VW3,21,16,5,648500,6015500,2248,1,0.15
12/31/1970,31,12,1970,VW3,21,16,6,648500,6015500,2259,1,0.17
12/31/1970,31,12,1970,VW30,16,35,1,633500,5977500,2215,1,0.15
12/31/1970,31,12,1970,VW30,16,35,2,633500,5977500,2245,1,0.15
12/31/1970,31,12,1970,VW30,16,35,3,633500,5977500,2275,1,0.64
12/31/1970,31,12,1970,VW30,16,35,4,633500,5977500,2310,1,1.00
12/31/1970,31,12,1970,VW30,16,35,5,633500,5977500,2350,1,1.00
12/31/1970,31,12,1970,VW30,16,35,6,633500,5977500,2390,1,1.00
12/31/1970,31,12,1970,VW31,11,35,1,618500,5977500,2266,1,0.24
12/31/1970,31,12,1970,VW31,11,35,2,618500,5977500,2297,1,1.00
12/31/1970,31,12,1970,VW31,11,35,3,618500,5977500,2324,1,1.00
12/31/1970,31,12,1970,VW31,11,35,4,618500,5977500,2357,1,1.00
12/31/1970,31,12,1970,VW31,11,35,5,618500,5977500,2397,1,1.00
12/31/1970,31,12,1970,VW31,11,35,6,618500,5977500,2437,1,1.00
12/31/1970,31,12,1970,VW32,14,30,1,627500,5987500,2197,1,0.15
12/31/1970,31,12,1970,VW32,14,30,2,627500,5987500,2226,1,0.15
12/31/1970,31,12,1970,VW32,14,30,3,627500,5987500,2257,1,0.16
12/31/1970,31,12,1970,VW32,14,30,4,627500,5987500,2293,1,1.00
12/31/1970,31,12,1970,VW32,14,30,5,627500,5987500,2333,1,1.00
12/31/1970,31,12,1970,VW32,14,30,6,627500,5987500,2372,1,1.00
12/31/1970,31,12,1970,VW33,10,30,1,615500,5987500,2248,1,0.18
12/31/1970,31,12,1970,VW33,10,30,2,615500,5987500,2278,1,0.83
12/31/1970,31,12,1970,VW33,10,30,3,615500,5987500,2308,1,1.00
12/31/1970,31,12,1970,VW33,10,30,4,615500,5987500,2342,1,1.00
12/31/1970,31,12,1970,VW33,10,30,5,615500,5987500,2382,1,1.00
12/31/1970,31,12,1970,VW33,10,30,6,615500,5987500,2422,1,1.00
12/31/1970,31,12,1970,VW34,9,26,1,612500,5995500,2245,1,0.15
12/31/1970,31,12,1970,VW34,9,26,2,612500,5995500,2275,1,0.54
12/31/1970,31,12,1970,VW34,9,26,3,612500,5995500,2304,1,1.00
12/31/1970,31,12,1970,VW34,9,26,4,612500,5995500,2339,1,1.00
12/31/1970,31,12,1970,VW34,9,26,5,612500,5995500,2379,1,1.00
12/31/1970,31,12,1970,VW34,9,26,6,612500,5995500,2419,1,1.00
12/31/1970,31,12,1970,VW35,13,26,1,624500,5995500,2186,1,0.15
12/31/1970,31,12,1970,VW35,13,26,2,624500,5995500,2215,1,0.15
12/31/1970,31,12,1970,VW35,13,26,3,624500,5995500,2246,1,0.15
12/31/1970,31,12,1970,VW35,13,26,4,624500,5995500,2283,1,1.00
12/31/1970,31,12,1970,VW35,13,26,5,624500,5995500,2323,1,1.00
12/31/1970,31,12,1970,VW35,13,26,6,624500,5995500,2362,1,1.00
12/31/1970,31,12,1970,VW36,15,21,1,630500,6005500,2159,1,0.15
12/31/1970,31,12,1970,VW36,15,21,2,630500,6005500,2187,1,0.15
12/31/1970,31,12,1970,VW36,15,21,3,630500,6005500,2222,1,0.15
12/31/1970,31,12,1970,VW36,15,21,4,630500,6005500,2263,1,0.18
12/31/1970,31,12,1970,VW36,15,21,5,630500,6005500,2306,1,1.00
12/31/1970,31,12,1970,VW36,15,21,6,630500,6005500,2343,1,1.00
12/31/1970,31,12,1970,VW37,25,14,1,660500,6019500,2079,1,0.15
12/31/1970,31,12,1970,VW37,25,14,2,660500,6019500,2088,1,0.15
12/31/1970,31,12,1970,VW37,25,14,3,660500,6019500,2095,1,0.15
12/31/1970,31,12,1970,VW37,25,14,4,660500,6019500,#N/A,1,0.00
12/31/1970,31,12,1970,VW37,25,14,5,660500,6019500,#N/A,1,0.00
12/31/1970,31,12,1970,VW37,25,14,6,660500,6019500,#N/A,1,0.00
12/31/1970,31,12,1970,VW38,16,16,1,633500,6015500,2156,1,0.15
12/31/1970,31,12,1970,VW38,16,16,2,633500,6015500,2183,1,0.15
12/31/1970,31,12,1970,VW38,16,16,3,633500,6015500,2218,1,0.15
12/31/1970,31,12,1970,VW38,16,16,4,633500,6015500,2261,1,0.16
12/31/1970,31,12,1970,VW38,16,16,5,633500,6015500,2304,1,1.00
12/31/1970,31,12,1970,VW38,16,16,6,633500,6015500,2341,1,1.00
12/31/1970,31,12,1970,VW39,13,13,1,624500,6021500,2227,1,0.15
12/31/1970,31,12,1970,VW39,13,13,2,624500,6021500,2258,1,0.26
12/31/1970,31,12,1970,VW39,13,13,3,624500,6021500,2290,1,0.95
12/31/1970,31,12,1970,VW39,13,13,4,624500,6021500,2329,1,1.00
12/31/1970,31,12,1970,VW39,13,13,5,624500,6021500,2369,1,1.00
12/31/1970,31,12,1970,VW39,13,13,6,624500,6021500,2406,1,1.00
12/31/1970,31,12,1970,VW4,17,9,1,636500,6029500,2167,1,0.15
12/31/1970,31,12,1970,VW4,17,9,2,636500,6029500,2196,1,0.15
12/31/1970,31,12,1970,VW4,17,9,3,636500,6029500,2234,1,0.15
12/31/1970,31,12,1970,VW4,17,9,4,636500,6029500,2276,1,0.71
12/31/1970,31,12,1970,VW4,17,9,5,636500,6029500,2316,1,1.00
12/31/1970,31,12,1970,VW4,17,9,6,636500,6029500,2349,1,1.00
12/31/1970,31,12,1970,VW40,21,8,1,648500,6031500,2140,1,0.15
12/31/1970,31,12,1970,VW40,21,8,2,648500,6031500,2167,1,0.15
12/31/1970,31,12,1970,VW40,21,8,3,648500,6031500,2202,1,0.15
12/31/1970,31,12,1970,VW40,21,8,4,648500,6031500,2245,1,0.16
12/31/1970,31,12,1970,VW40,21,8,5,648500,6031500,2287,1,1.00
12/31/1970,31,12,1970,VW40,21,8,6,648500,6031500,2320,1,1.00
12/31/1970,31,12,1970,VW5,32,8,1,681500,6031500,2138,1,0.15
12/31/1970,31,12,1970,VW5,32,8,2,681500,6031500,2166,1,0.15
12/31/1970,31,12,1970,VW5,32,8,3,681500,6031500,2201,1,0.15
12/31/1970,31,12,1970,VW5,32,8,4,681500,6031500,2243,1,0.15
12/31/1970,31,12,1970,VW5,32,8,5,681500,6031500,2285,1,1.00
12/31/1970,31,12,1970,VW5,32,8,6,681500,6031500,2319,1,1.00
12/31/1970,31,12,1970,VW6,37,18,1,696500,6011500,2146,1,0.15
12/31/1970,31,12,1970,VW6,37,18,2,696500,6011500,2174,1,0.15
12/31/1970,31,12,1970,VW6,37,18,3,696500,6011500,2209,1,0.15
12/31/1970,31,12,1970,VW6,37,18,4,696500,6011500,2251,1,0.16
12/31/1970,31,12,1970,VW6,37,18,5,696500,6011500,2294,1,1.00
12/31/1970,31,12,1970,VW6,37,18,6,696500,6011500,2328,1,1.00
12/31/1970,31,12,1970,VW7,18,30,1,639500,5987500,2153,1,0.15
12/31/1970,31,12,1970,VW7,18,30,2,639500,5987500,2181,1,0.15
12/31/1970,31,12,1970,VW7,18,30,3,639500,5987500,2216,1,0.15
12/31/1970,31,12,1970,VW7,18,30,4,639500,5987500,2258,1,0.16
12/31/1970,31,12,1970,VW7,18,30,5,639500,5987500,2300,1,1.00
12/31/1970,31,12,1970,VW7,18,30,6,639500,5987500,2336,1,1.00
12/31/1970,31,12,1970,VW8,28,38,1,669500,5971500,2202,1,0.15
12/31/1970,31,12,1970,VW8,28,38,2,669500,5971500,2231,1,0.15
12/31/1970,31,12,1970,VW8,28,38,3,669500,5971500,2262,1,0.17
12/31/1970,31,12,1970,VW8,28,38,4,669500,5971500,2297,1,1.00
12/31/1970,31,12,1970,VW8,28,38,5,669500,5971500,2337,1,1.00
12/31/1970,31,12,1970,VW8,28,38,6,669500,5971500,2377,1,1.00
12/31/1970,31,12,1970,VW9,13,20,1,624500,6007500,2176,1,0.15
12/31/1970,31,12,1970,VW9,13,20,2,624500,6007500,2205,1,0.15
12/31/1970,31,12,1970,VW9,13,20,3,624500,6007500,2237,1,0.15
12/31/1970,31,12,1970,VW9,13,20,4,624500,6007500,2275,1,0.66
12/31/1970,31,12,1970,VW9,13,20,5,624500,6007500,2316,1,1.00
12/31/1970,31,12,1970,VW9,13,20,6,624500,6007500,2354,1,1.00
12/31/1970,31,12,1970,WI1,9,33,1,612500,5981500,2276,1,0.78
12/31/1970,31,12,1970,WI1,9,33,2,612500,5981500,2309,1,1.00
12/31/1970,31,12,1970,WI1,9,33,3,612500,5981500,2334,1,1.00
12/31/1970,31,12,1970,WI1,9,33,4,612500,5981500,2367,1,1.00
12/31/1970,31,12,1970,WI1,9,33,5,612500,5981500,2407,1,1.00
12/31/1970,31,12,1970,WI1,9,33,6,612500,5981500,2447,1,1.00
12/31/1970,31,12,1970,WI2,37,31,1,696500,5985500,2287,1,1.00
12/31/1970,31,12,1970,WI2,37,31,2,696500,5985500,2328,1,1.00
12/31/1970,31,12,1970,WI2,37,31,3,696500,5985500,2357,1,1.00
12/31/1970,31,12,1970,WI2,37,31,4,696500,5985500,2392,1,1.00
12/31/1970,31,12,1970,WI2,37,31,5,696500,5985500,2432,1,1.00
12/31/1970,31,12,1970,WI2,37,31,6,696500,5985500,2473,1,1.00
12/31/1970,31,12,1970,WI3,21,44,1,648500,5959500,2277,1,0.81
12/31/1970,31,12,1970,WI3,21,44,2,648500,5959500,2309,1,1.00
12/31/1970,31,12,1970,WI3,21,44,3,648500,5959500,2334,1,1.00
12/31/1970,31,12,1970,WI3,21,44,4,648500,5959500,2367,1,1.00
12/31/1970,31,12,1970,WI3,21,44,5,648500,5959500,2407,1,1.00
12/31/1970,31,12,1970,WI3,21,44,6,648500,5959500,2447,1,1.00
12/31/1970,31,12,1970,WI4,45,18,1,720500,6011500,2245,1,0.54
12/31/1970,31,12,1970,WI4,45,18,2,720500,6011500,2277,1,0.77
12/31/1970,31,12,1970,WI4,45,18,3,720500,6011500,2292,1,1.00
12/31/1970,31,12,1970,WI4,45,18,4,720500,6011500,2320,1,1.00
12/31/1970,31,12,1970,WI4,45,18,5,720500,6011500,2360,1,1.00
12/31/1970,31,12,1970,WI4,45,18,6,720500,6011500,2400,1,1.00
12/31/1970,31,12,1970,WI5,39,5,1,702500,6037500,2283,1,1.00
12/31/1970,31,12,1970,WI5,39,5,2,702500,6037500,2320,1,1.00
12/31/1970,31,12,1970,WI5,39,5,3,702500,6037500,2346,1,1.00
12/31/1970,31,12,1970,WI5,39,5,4,702500,6037500,2379,1,1.00
12/31/1970,31,12,1970,WI5,39,5,5,702500,6037500,2419,1,1.00
12/31/1970,31,12,1970,WI5,39,5,6,702500,6037500,2459,1,1.00
12/31/1970,31,12,1970,WI6,27,1,1,666500,6045500,2266,1,0.39
12/31/1970,31,12,1970,WI6,27,1,2,666500,6045500,2313,1,1.00
12/31/1970,31,12,1970,WI6,27,1,3,666500,6045500,2331,1,1.00
12/31/1970,31,12,1970,WI6,27,1,4,666500,6045500,2360,1,1.00
12/31/1970,31,12,1970,WI6,27,1,5,666500,6045500,2400,1,1.00
12/31/1970,31,12,1970,WI6,27,1,6,666500,6045500,2442,1,1.00
12/31/1970,31,12,1970,WI7,13,11,1,624500,6025500,2319,1,1.00
12/31/1970,31,12,1970,WI7,13,11,2,624500,6025500,2354,1,1.00
12/31/1970,31,12,1970,WI7,13,11,3,624500,6025500,2384,1,1.00
12/31/1970,31,12,1970,WI7,13,11,4,624500,6025500,2419,1,1.00
12/31/1970,31,12,1970,WI7,13,11,5,624500,6025500,2459,1,1.00
12/31/1970,31,12,1970,WI7,13,11,6,624500,6025500,2499,1,1.00
12/31/1970,31,12,1970,WI8,6,26,1,603500,5995500,2306,1,1.00
12/31/1970,31,12,1970,WI8,6,26,2,603500,5995500,2343,1,1.00
12/31/1970,31,12,1970,WI8,6,26,3,603500,5995500,2369,1,1.00
12/31/1970,31,12,1970,WI8,6,26,4,603500,5995500,2402,1,1.00
12/31/1970,31,12,1970,WI8,6,26,5,603500,5995500,2442,1,1.00
12/31/1970,31,12,1970,WI8,6,26,6,603500,5995500,2482,1,1.00
12/31/1971,31,12,1971,VW15,34,12,1,687500,6023500,2131,2,0.15
12/31/1971,31,12,1971,VW15,34,12,2,687500,6023500,2158,2,0.15
12/31/1971,31,12,1971,VW15,34,12,3,687500,6023500,2193,2,0.15
12/31/1971,31,12,1971,VW15,34,12,4,687500,6023500,2235,2,0.16
12/31/1971,31,12,1971,VW15,34,12,5,687500,6023500,2281,2,1.00
12/31/1971,31,12,1971,VW15,34,12,6,687500,6023500,2322,2,1.00
12/31/1971,31,12,1971,VW2,25,10,1,660500,6027500,2121,2,0.15
12/31/1971,31,12,1971,VW2,25,10,2,660500,6027500,2146,2,0.15
12/31/1971,31,12,1971,VW2,25,10,3,660500,6027500,2181,2,0.15
12/31/1971,31,12,1971,VW2,25,10,4,660500,6027500,2224,2,0.15
12/31/1971,31,12,1971,VW2,25,10,5,660500,6027500,2265,2,0.21
12/31/1971,31,12,1971,VW2,25,10,6,660500,6027500,2296,2,0.99
12/31/1971,31,12,1971,VW35,13,26,1,624500,5995500,2186,2,0.15
12/31/1971,31,12,1971,VW35,13,26,2,624500,5995500,2215,2,0.15
12/31/1971,31,12,1971,VW35,13,26,3,624500,5995500,2246,2,0.15
12/31/1971,31,12,1971,VW35,13,26,4,624500,5995500,2283,2,1.00
12/31/1971,31,12,1971,VW35,13,26,5,624500,5995500,2323,2,1.00
12/31/1971,31,12,1971,VW35,13,26,6,624500,5995500,2362,2,1.00
12/31/1971,31,12,1971,WI1,9,33,1,612500,5981500,2276,2,0.78
12/31/1971,31,12,1971,WI1,9,33,2,612500,5981500,2309,2,1.00
12/31/1971,31,12,1971,WI1,9,33,3,612500,5981500,2334,2,1.00
12/31/1971,31,12,1971,WI1,9,33,4,612500,5981500,2367,2,1.00
12/31/1971,31,12,1971,WI1,9,33,5,612500,5981500,2407,2,1.00
12/31/1971,31,12,1971,WI1,9,33,6,612500,5981500,2447,2,1.00
12/31/1971,31,12,1971,WI2,37,31,1,696500,5985500,2287,2,1.00
12/31/1971,31,12,1971,WI2,37,31,2,696500,5985500,2328,2,1.00
12/31/1971,31,12,1971,WI2,37,31,3,696500,5985500,2357,2,1.00
12/31/1971,31,12,1971,WI2,37,31,4,696500,5985500,2392,2,1.00
12/31/1971,31,12,1971,WI2,37,31,5,696500,5985500,2432,2,1.00
12/31/1971,31,12,1971,WI2,37,31,6,696500,5985500,2473,2,1.00
12/31/1971,31,12,1971,WI3,21,44,1,648500,5959500,2277,2,0.81
12/31/1971,31,12,1971,WI3,21,44,2,648500,5959500,2309,2,1.00
12/31/1971,31,12,1971,WI3,21,44,3,648500,5959500,2334,2,1.00
12/31/1971,31,12,1971,WI3,21,44,4,648500,5959500,2367,2,1.00
12/31/1971,31,12,1971,WI3,21,44,5,648500,5959500,2407,2,1.00
12/31/1971,31,12,1971,WI3,21,44,6,648500,5959500,2447,2,1.00
12/31/1971,31,12,1971,WI4,45,18,1,720500,6011500,2245,2,0.58
12/31/1971,31,12,1971,WI4,45,18,2,720500,6011500,2277,2,0.77
12/31/1971,31,12,1971,WI4,45,18,3,720500,6011500,2292,2,1.00
12/31/1971,31,12,1971,WI4,45,18,4,720500,6011500,2320,2,1.00
12/31/1971,31,12,1971,WI4,45,18,5,720500,6011500,2360,2,1.00
12/31/1971,31,12,1971,WI4,45,18,6,720500,6011500,2400,2,1.00
12/31/1971,31,12,1971,WI5,39,5,1,702500,6037500,2283,2,1.00
12/31/1971,31,12,1971,WI5,39,5,2,702500,6037500,2320,2,1.00
12/31/1971,31,12,1971,WI5,39,5,3,702500,6037500,2346,2,1.00
12/31/1971,31,12,1971,WI5,39,5,4,702500,6037500,2379,2,1.00
12/31/1971,31,12,1971,WI5,39,5,5,702500,6037500,2419,2,1.00
12/31/1971,31,12,1971,WI5,39,5,6,702500,6037500,2459,2,1.00
12/31/1971,31,12,1971,WI6,27,1,1,666500,6045500,2266,2,0.43
12/31/1971,31,12,1971,WI6,27,1,2,666500,6045500,2313,2,1.00
12/31/1971,31,12,1971,WI6,27,1,3,666500,6045500,2331,2,1.00
12/31/1971,31,12,1971,WI6,27,1,4,666500,6045500,2360,2,1.00
12/31/1971,31,12,1971,WI6,27,1,5,666500,6045500,2400,2,1.00
12/31/1971,31,12,1971,WI6,27,1,6,666500,6045500,2442,2,1.00
12/31/1971,31,12,1971,WI7,13,11,1,624500,6025500,2319,2,1.00
12/31/1971,31,12,1971,WI7,13,11,2,624500,6025500,2354,2,1.00
12/31/1971,31,12,1971,WI7,13,11,3,624500,6025500,2384,2,1.00
12/31/1971,31,12,1971,WI7,13,11,4,624500,6025500,2419,2,1.00
12/31/1971,31,12,1971,WI7,13,11,5,624500,6025500,2459,2,1.00
12/31/1971,31,12,1971,WI7,13,11,6,624500,6025500,2499,2,1.00
12/31/1971,31,12,1971,WI8,6,26,1,603500,5995500,2306,2,1.00
12/31/1971,31,12,1971,WI8,6,26,2,603500,5995500,2343,2,1.00
12/31/1971,31,12,1971,WI8,6,26,3,603500,5995500,2369,2,1.00
12/31/1971,31,12,1971,WI8,6,26,4,603500,5995500,2402,2,1.00
12/31/1971,31,12,1971,WI8,6,26,5,603500,5995500,2442,2,1.00
12/31/1971,31,12,1971,WI8,6,26,6,603500,5995500,2482,2,1.00
12/31/1972,31,12,1972,VW17,39,9,1,702500,6029500,2241,3,0.15
12/31/1972,31,12,1972,VW17,39,9,2,702500,6029500,2274,3,0.61
12/31/1972,31,12,1972,VW17,39,9,3,702500,6029500,2307,3,1.00
12/31/1972,31,12,1972,VW17,39,9,4,702500,6029500,2347,3,1.00
12/31/1972,31,12,1972,VW17,39,9,5,702500,6029500,2388,3,1.00
12/31/1972,31,12,1972,VW17,39,9,6,702500,6029500,2423,3,1.00
12/31/1972,31,12,1972,VW29,23,37,1,654500,5973500,2197,3,0.15
12/31/1972,31,12,1972,VW29,23,37,2,654500,5973500,2226,3,0.15
12/31/1972,31,12,1972,VW29,23,37,3,654500,5973500,2257,3,0.18
12/31/1972,31,12,1972,VW29,23,37,4,654500,5973500,2293,3,1.00
12/31/1972,31,12,1972,VW29,23,37,5,654500,5973500,2333,3,1.00
12/31/1972,31,12,1972,VW29,23,37,6,654500,5973500,2372,3,1.00
12/31/1972,31,12,1972,VW32,14,30,1,627500,5987500,2197,3,0.15
12/31/1972,31,12,1972,VW32,14,30,2,627500,5987500,2226,3,0.15
12/31/1972,31,12,1972,VW32,14,30,3,627500,5987500,2257,3,0.17
12/31/1972,31,12,1972,VW32,14,30,4,627500,5987500,2293,3,1.00
12/31/1972,31,12,1972,VW32,14,30,5,627500,5987500,2333,3,1.00
12/31/1972,31,12,1972,VW32,14,30,6,627500,5987500,2372,3,1.00
12/31/1972,31,12,1972,VW34,9,26,1,612500,5995500,2245,3,0.15
12/31/1972,31,12,1972,VW34,9,26,2,612500,5995500,2275,3,0.52
12/31/1972,31,12,1972,VW34,9,26,3,612500,5995500,2304,3,1.00
12/31/1972,31,12,1972,VW34,9,26,4,612500,5995500,2339,3,1.00
12/31/1972,31,12,1972,VW34,9,26,5,612500,5995500,2379,3,1.00
12/31/1972,31,12,1972,VW34,9,26,6,612500,5995500,2419,3,1.00
12/31/1972,31,12,1972,VW37,25,14,1,660500,6019500,2079,3,0.15
12/31/1972,31,12,1972,VW37,25,14,2,660500,6019500,2088,3,0.15
12/31/1972,31,12,1972,VW37,25,14,3,660500,6019500,2095,3,0.15
12/31/1972,31,12,1972,VW37,25,14,4,660500,6019500,#N/A,3,0.00
12/31/1972,31,12,1972,VW37,25,14,5,660500,6019500,#N/A,3,0.00
12/31/1972,31,12,1972,VW37,25,14,6,660500,6019500,#N/A,3,0.00
12/31/1972,31,12,1972,VW9,13,20,1,624500,6007500,2176,3,0.15
12/31/1972,31,12,1972,VW9,13,20,2,624500,6007500,2205,3,0.15
12/31/1972,31,12,1972,VW9,13,20,3,624500,6007500,2237,3,0.15
12/31/1972,31,12,1972,VW9,13,20,4,624500,6007500,2275,3,0.69
12/31/1972,31,12,1972,VW9,13,20,5,624500,6007500,2316,3,1.00
12/31/1972,31,12,1972,VW9,13,20,6,624500,6007500,2354,3,1.00
12/31/1972,31,12,1972,WI1,9,33,1,612500,5981500,2276,3,0.78
12/31/1972,31,12,1972,WI1,9,33,2,612500,5981500,2309,3,1.00
12/31/1972,31,12,1972,WI1,9,33,3,612500,5981500,2334,3,1.00
12/31/1972,31,12,1972,WI1,9,33,4,612500,5981500,2367,3,1.00
12/31/1972,31,12,1972,WI1,9,33,5,612500,5981500,2407,3,1.00
12/31/1972,31,12,1972,WI1,9,33,6,612500,5981500,2447,3,1.00
12/31/1972,31,12,1972,WI2,37,31,1,696500,5985500,2287,3,1.00
12/31/1972,31,12,1972,WI2,37,31,2,696500,5985500,2328,3,1.00
12/31/1972,31,12,1972,WI2,37,31,3,696500,5985500,2357,3,1.00
12/31/1972,31,12,1972,WI2,37,31,4,696500,5985500,2392,3,1.00
12/31/1972,31,12,1972,WI2,37,31,5,696500,5985500,2432,3,1.00
12/31/1972,31,12,1972,WI2,37,31,6,696500,5985500,2473,3,1.00
12/31/1972,31,12,1972,WI3,21,44,1,648500,5959500,2277,3,0.81
12/31/1972,31,12,1972,WI3,21,44,2,648500,5959500,2309,3,1.00
12/31/1972,31,12,1972,WI3,21,44,3,648500,5959500,2334,3,1.00
12/31/1972,31,12,1972,WI3,21,44,4,648500,5959500,2367,3,1.00
12/31/1972,31,12,1972,WI3,21,44,5,648500,5959500,2407,3,1.00
12/31/1972,31,12,1972,WI3,21,44,6,648500,5959500,2447,3,1.00
